id|name|gene_id
8187|CAP70|3930
8188|NaPi-Cap1|3930
8189|CD31|3931
8190|PEDF|3932
8191|EPC-1|3932
8192|PIG35|3932
8193|ZKSCAN22|3933
8194|KIAA0287|3933
8195|ZNF904|3933
8196|ZSCAN24|3933
8197|PER|3939
8198|RIGUI|3939
8199|PET112L|3940
8200|PET112|3940
8201|ZWS1|3941
8202|ZWS|3941
8203|PXAAA1|3942
8204|PAF-2|3942
8205|PTS2R|3943
8206|RNF69|3944
8207|SCYB4|3948
8208|CXCL4|3948
8209|SCYB4V1|3949
8210|CXCL4V1|3949
8211|CXCL4L1|3949
8212|PURL|3950
8213|FGARAT|3950
8214|KIAA0361|3950
8215|GATD8|3950
8216|PFC|3951
8217|PFD1|3952
8218|PFD4|3954
8219|C-1|3954
8220|PFD5|3955
8221|MM-1|3955
8222|FIC1|3956
8223|BRIC|3956
8224|PFIC1|3956
8225|ATPIC|3956
8226|PFIC|3956
8227|PFRX|3957
8228|PFKX|3963
8229|PFK-1|3963
8230|PPP1R122|3963
8231|PFK-C|3964
8232|PFKF|3964
8233|PFTK1|3967
8234|PFTAIRE1|3967
8235|PGAMA|3969
8236|PGAM-B|3969
8237|PGAM-M|3970
8238|PGFL|3973
8239|PlGF-2|3973
8240|SHGC-10760|3973
8241|D12S1900|3973
8242|PLGF|3973
8243|PlGF|3973
8244|GGTI|3974
8245|BGGI|3974
8246|PGKPS|3977
8247|PGK-2|3977
8248|AGM1|3980
8249|DKFZP434B187|3980
8250|PAGM|3980
8251|PGMRP|3981
8252|PR|3982
8253|NR3C3|3982
8254|PGY1|3983
8255|MDR1|3983
8256|CLCS|3983
8257|P-gp|3983
8258|CD243|3983
8259|GP170|3983
8260|ABC20|3983
8261|p-170|3983
8262|PGY3|3984
8263|MDR3|3984
8264|MDR2|3984
8265|PFIC-3|3984
8266|GBD1|3984
8267|PHB|3985
8268|PHBP1|3986
8269|PHC|3987
8270|PiC|3987
8271|HYP|3988
8272|HPDR|3988
8273|PEX|3988
8274|HPDR1|3988
8275|HYP1|3988
8276|XLH|3988
8277|MTF2L2|3989
8278|TDRD19C|3989
8279|PCL1|3989
8280|KIAA0662|3990
8281|JHDM1E|3990
8282|CENP-35|3990
8283|KDM7C|3990
8284|PHKA|3991
8285|PHK|3992
8286|PYK|3992
8287|PHKG|3996
8288|PHKGL|3998
8289|PHKg1ps2|3998
8290|PAHX|3999
8291|PHYH1|3999
8292|PI|4000
8293|AAT|4000
8294|A1A|4000
8295|PI1|4000
8296|alpha-1-antitrypsin|4000
8297|A1AT|4000
8298|alpha1AT|4000
8299|ESI|4001
8300|SKALP|4001
8301|ELAFIN|4001
8302|WAP3|4001
8303|WFDC14|4001
8304|cementoin|4001
8305|PI4|4002
8306|KST|4002
8307|KLST|4002
8308|PI5|4003
8309|maspin|4003
8310|PI6|4004
8311|DFNB91|4004
8312|PTI|4004
8313|PI7|4005
8314|PN1|4005
8315|GDN|4005
8316|PNI|4005
8317|nexin|4005
8318|PI8|4006
8319|PI9|4007
8320|PI10|4008
8321|PI12|4009
8322|PI13|4010
8323|HUR7|4010
8324|PI14|4011
8325|TSA2004|4011
8326|MEPI|4011
8327|GPI3|4012
8328|PIG-A|4012
8329|PIG-C|4014
8330|GPI2|4014
8331|PIG-F|4016
8332|GPI-H|4018
8333|PI3K-C2alpha|4020
8334|C2-PI3K|4021
8335|PI3K-C2beta|4021
8336|Vps34|4023
8337|hVps34|4023
8338|PI3K|4024
8339|PIK3C1|4025
8340|PIM|4026
8341|p110D|4027
8342|GRB1|4029
8343|p85-ALPHA|4029
8344|p85alpha|4029
8345|P85B|4030
8346|p85beta|4030
8347|p85-BETA|4030
8348|PIK4CA|4031
8349|PI4K-ALPHA|4031
8350|pi4K230|4031
8351|PIK4CB|4032
8352|PI4K-BETA|4032
8353|pi4K92|4032
8354|dod|4033
8355|PIN1L|4034
8356|PAR14|4035
8357|PAR17|4035
8358|EPVH|4035
8359|GCDFP-15|4036
8360|GCDFP15|4036
8361|GPIP4|4036
8362|SABP|4036
8363|BRST-2|4036
8364|PIP5K2A|4037
8365|PIP5KIIA|4037
8366|PIP5KIIalpha|4037
8367|PITPN|4038
8368|VIB1A|4038
8369|BFT|4039
8370|POTX|4039
8371|IRID2|4040
8372|IHG2|4040
8373|RIEG|4040
8374|RIEG1|4040
8375|RGS|4040
8376|IGDS|4040
8377|Brx1|4040
8378|Otlx2|4040
8379|ASMD|4041
8380|Pc-1|4042
8381|TRPP1|4042
8382|PKD4|4043
8383|Pc-2|4043
8384|TRPP2|4043
8385|TIGM1|4045
8386|ARPKD|4045
8387|FCYT|4045
8388|FPC|4045
8389|PKM2|4046
8390|THBP1|4046
8391|OIP3|4046
8392|PK3|4046
8393|PREP1|4047
8394|B6P|4048
8395|PLA2|4050
8396|PPLA2|4050
8397|PLA2A|4050
8398|PLA2B|4051
8399|PLA2G4|4052
8400|cPLA2-alpha|4052
8401|ZNF912|4054
8402|LOT1|4055
8403|ZNF900|4056
8404|URK|4058
8405|UPA|4058
8406|URKR|4059
8407|UPAR|4059
8408|CD87|4059
8409|FLJ38135|4060
8410|PLCE|4064
8411|PLC-L|4064
8412|PLCL|4064
8413|PPP1R127|4064
8414|PLC1|4065
8415|PLC148|4065
8416|PLC-II|4065
8417|PLCgamma1|4065
8418|NCKAP3|4065
8419|EBS1|4069
8420|PLEC1|4069
8421|PCN|4069
8422|PLTN|4069
8423|PLEK1|4071
8424|PLGP1|4072
8425|PLGL|4073
8426|PRP-B|4073
8427|PLI|4074
8428|API|4074
8429|ALPHA-2-PI|4074
8430|A2AP|4074
8431|AAP|4074
8432|alpha2AP|4074
8433|PLIN|4075
8434|PLK|4076
8435|PLM|4077
8436|PLML|4078
8437|MAT-8|4078
8438|PLB|4079
8439|CMD1P|4079
8440|LLH|4080
8441|PLOD|4080
8442|LH1|4080
8443|LH2|4081
8444|TLH|4081
8445|SPG2|4082
8446|PLP|4082
8447|GPM6C|4082
8448|A4|4083
8449|A4-LSB|4083
8450|MGC126187|4083
8451|PRL1|4084
8452|Prp46|4084
8453|PRPF46|4084
8454|Cwc1|4084
8455|TANGO4|4084
8456|T-plastin|4086
8457|MMTRA1B|4087
8458|BPIFE|4088
8459|PLXN1|4089
8460|PLXN2|4090
8461|OCT|4090
8462|FLJ11751|4090
8463|FLJ30634|4090
8464|KIAA0463|4090
8465|PLXN5|4091
8466|KIAA0407|4091
8467|PLXN6|4092
8468|PLEXR|4092
8469|PLEXB3|4092
8470|NOXA|4093
8471|MCH|4094
8472|PPNOC|4095
8473|N/OFQ|4095
8474|NOP|4095
8475|MYL|4098
8476|TRIM19|4098
8477|RNF71|4098
8478|Sec53|4099
8479|CDG1|4100
8480|CDGS|4100
8481|CDG1a|4100
8482|PMI1|4100
8483|MP2|4101
8484|FABP8|4101
8485|M-FABP|4101
8486|CMT1A|4102
8487|HNPP|4102
8488|GAS3|4102
8489|Sp110|4102
8490|HMSNIA|4102
8491|PMSL1|4103
8492|MLH2|4103
8493|PMS2L6|4104
8494|PMS2L8|4104
8495|PMS2L7|4104
8496|PMS2L1|4104
8497|PMS3|4104
8498|PMS8|4104
8499|PMS2L13|4104
8500|PMSR2|4104
8501|PMSR1|4104
8502|PMS2L2|4105
8503|PMS4|4105
8504|PMS2L4|4106
8505|PMS6|4106
8506|PMS2L5|4107
8507|PMS7|4107
8508|MGC34222|4107
8509|PMS2L9|4108
8510|PMS2L3|4108
8511|PMS5|4108
8512|PMSR3|4108
8513|PMSCL1|4109
8514|PM/Scl-75|4109
8515|Rrp45p|4109
8516|RRP45|4109
8517|p5|4109
8518|p6|4109
8519|PMSCL2|4110
8520|PM-Scl|4110
8521|PM/Scl-100|4110
8522|Rrp6p|4110
8523|RRP6|4110
8524|p2|4110
8525|p3|4110
8526|p4|4110
8527|PMSL2|4111
8528|H_DJ0042M02.9|4111
8529|HNPCC4|4111
8530|MLH4|4111
8531|PMS-2|4111
8532|PMX1|4112
8533|PHOX1|4112
8534|PLRP1|4114
8535|PLRP2|4115
8536|PENT|4116
8537|memA|4117
8538|PNSC1|4118
8539|HCG-1|4118
8540|DKFZP434K151|4118
8541|FLJ32018|4118
8542|PNUTL1|4119
8543|SEPT5|4119
8544|HCDCREL-1|4119
8545|PNUTL2|4120
8546|C17orf47|4120
8547|SEPT4|4120
8548|CE5B3|4120
8549|hucep-7|4120
8550|ARTS|4120
8551|hCDCREL-2|4120
8552|MART|4120
8553|FLJ40121|4120
8554|PCLP|4121
8555|Gp200|4121
8556|PODXL1|4121
8557|PDX|4121
8558|gp135|4121
8559|POLA|4122
8560|NSX|4122
8561|p180|4122
8562|POLD|4124
8563|POLE1|4126
8564|DPE2|4127
8565|POLG1|4128
8566|POLGA|4128
8567|RAD30A|4129
8568|XP-V|4129
8569|POLR2|4130
8570|POLRA|4130
8571|RPB1|4130
8572|RPB2|4131
8573|RPB3|4132
8574|RPB4|4133
8575|RPB5|4134
8576|RPABC1|4134
8577|XAP4|4134
8578|hRPB25|4134
8579|hsRPB5|4134
8580|RPB6|4135
8581|HRBP14.4|4135
8582|hRPB19|4136
8583|hsRPB7|4136
8584|RPB7|4136
8585|RPB8|4137
8586|RPB9|4138
8587|hRPB14.5|4138
8588|RPB11|4139
8589|hRPB14|4139
8590|RPB11A|4139
8591|RPB11m|4139
8592|POLR2J1|4139
8593|RPB10alpha|4140
8594|RPB12|4140
8595|RPB10beta|4141
8596|RBP10|4141
8597|RPABC5|4141
8598|RPB7.6|4141
8599|hRPB7.6|4141
8600|hsRPB10b|4141
8601|h-mtRPOL|4142
8602|APOLMT|4142
8603|MTRNAP|4142
8604|MTRPOL|4142
8605|MSH|4143
8606|POC|4143
8607|ACTH|4143
8608|NPP|4143
8609|LPH|4143
8610|PON|4144
8611|CYPOR|4147
8612|FLJ26468|4147
8613|PIT1|4148
8614|GHF-1|4148
8615|POU1F1a|4148
8616|PIT-1|4148
8617|OBF1|4149
8618|BOB1|4149
8619|OCA-B|4149
8620|OTF1|4150
8621|OCT1|4150
8622|OTF2|4151
8623|OTF6|4152
8624|OCT6|4152
8625|SCIP|4152
8626|OTF7|4153
8627|POUF3|4153
8628|BRN2|4153
8629|OCT7|4153
8630|BRN1|4154
8631|OTF8|4154
8632|DFN3|4155
8633|BRN4|4155
8634|OTF9|4155
8635|DFNX2|4155
8636|BRN3A|4156
8637|RDC-1|4156
8638|BRN3B|4157
8639|Brn-3b|4157
8640|DFNA15|4158
8641|DFNA52|4158
8642|DFNA42|4158
8643|BRN3C|4158
8644|OTF3|4159
8645|Oct4|4159
8646|MGC22487|4159
8647|OCT-4|4159
8648|Oct3/4|4159
8649|OTF3P1|4160
8650|POU5F1P1|4160
8651|OTF3C|4160
8652|BRN5|4161
8653|MPOU|4161
8654|TCFB1|4161
8655|PP|4162
8656|SID6-8061|4162
8657|Ppase|4162
8658|IOPPP|4162
8659|PPAR|4163
8660|hPPAR|4163
8661|NR1C1|4163
8662|NUC1|4164
8663|NUCII|4164
8664|FAAR|4164
8665|NR1C2|4164
8666|PPARB|4164
8667|PPARG1|4165
8668|PPARG2|4165
8669|NR1C3|4165
8670|PPARgamma|4165
8671|TRIP2|4166
8672|PPARGBP|4166
8673|PPARBP|4166
8674|TRAP220|4166
8675|RB18A|4166
8676|DRIP230|4166
8677|CRSP200|4166
8678|CRSP1|4166
8679|PPP7CB|4167
8680|GPAT|4168
8681|PRAT|4168
8682|TGB|4169
8683|THBGB1|4169
8684|SCYB7|4169
8685|NAP-2-L1|4169
8686|LA-PF4|4169
8687|MDGF|4169
8688|LDGF|4169
8689|Beta-TG|4169
8690|TGB1|4169
8691|NAP-2|4169
8692|CTAP3|4169
8693|CXCL7|4169
8694|CTAPIII|4169
8695|b-TG1|4169
8696|PPEF|4170
8697|PPP7CA|4170
8698|GSL|4171
8699|PPGB|4171
8700|CYPA|4172
8701|CYPB|4173
8702|OI9|4173
8703|PPIase|4173
8704|B|4173
8705|CYP-S1|4173
8706|SCYLP|4173
8707|CYPC|4174
8708|CYP-40|4175
8709|PPIP1|4176
8710|PPIP3|4177
8711|PPIP4|4178
8712|PPIP5|4179
8713|PPIP6|4180
8714|PPIP7|4181
8715|PPIP9|4182
8716|Em:AC006046.3|4182
8717|MGC9201|4184
8718|PP2Calpha|4184
8719|PP2CA|4184
8720|PPC2BETAX|4185
8721|PP2CB|4185
8722|PP2CBETA|4185
8723|PP2CG|4186
8724|PP2Cgamma|4186
8725|VP|4187
8726|PPO|4187
8727|PPP1A|4188
8728|PP1A|4188
8729|PP-1A|4188
8730|PP1alpha|4188
8731|PP1B|4189
8732|PP-1B|4189
8733|PP1beta|4189
8734|PP1c|4189
8735|MP|4189
8736|PPP1beta|4189
8737|PP1C|4190
8738|PP1gamma|4190
8739|IPP2|4192
8740|PPP1R2A|4192
8741|PPP1R3|4193
8742|GM|4193
8743|PPP1R5|4194
8744|PTG|4194
8745|sds22|4196
8746|ard-1|4197
8747|NIPP-1|4197
8748|PRO2047|4197
8749|NIPP1|4197
8750|PPP1R8P|4198
8751|PNUTS|4199
8752|FB19|4199
8753|CAT53|4199
8754|p99|4199
8755|PP2AC|4200
8756|PP2Abeta|4201
8757|PPP2CBP|4202
8758|PR65A|4203
8759|PP2A-Aalpha|4203
8760|PP2AA|4203
8761|PR65B|4204
8762|PP2A-Abeta|4204
8763|PR52A|4205
8764|PR55A|4205
8765|B55A|4205
8766|PR55alpha|4205
8767|B55alpha|4205
8768|SCA12|4206
8769|PR55-BETA|4206
8770|PR52B|4206
8771|B55beta|4206
8772|PR52|4207
8773|IMYPNO|4207
8774|MGC33570|4207
8775|PR55G|4207
8776|B55gamma|4207
8777|PPP2R3|4208
8778|PR130|4208
8779|PR72|4208
8780|PPP2R4|4209
8781|PR53|4209
8782|PR61A|4210
8783|B56A|4210
8784|B56alpha|4210
8785|FLJ35411|4211
8786|B56B|4211
8787|PR61B|4211
8788|B56beta|4211
8789|B56G|4212
8790|PR61G|4212
8791|B56gamma|4212
8792|B56D|4213
8793|B56delta|4213
8794|B56E|4214
8795|B56epsilon|4214
8796|CALN|4215
8797|CALNA|4215
8798|CNA1|4215
8799|PPP2B|4215
8800|PP4|4216
8801|PPX|4216
8802|CALNB|4217
8803|CALNA2|4217
8804|PP2Bbeta|4217
8805|CALNA3|4218
8806|PP2Bgamma|4218
8807|CALNB1|4219
8808|CNB|4219
8809|CNB1|4219
8810|PPP3RL|4220
8811|PPP5|4221
8812|PP5|4221
8813|PP6|4222
8814|PPT|4223
8815|CLN1|4223
8816|INCL|4223
8817|PPYR1|4225
8818|Y4|4225
8819|PP1|4225
8820|PM|4226
8821|PMF|4226
8822|PMS|4226
8823|PRB1M|4226
8824|PRB1L|4226
8825|RCCP1|4229
8826|PCP|4230
8827|HUMPCP|4230
8828|SLRR2A|4231
8829|prolargin|4231
8830|PFP|4233
8831|HPLH2|4233
8832|PRG|4234
8833|PRG1|4234
8834|PPG|4234
8835|BMPG|4235
8836|proMBP|4235
8837|Pa|4236
8838|Pr|4237
8839|PRIM2A|4239
8840|AMPKa1|4240
8841|PRKAA|4241
8842|AMPK|4241
8843|AMPKa2|4241
8844|PKACa|4244
8845|PKACb|4245
8846|PKACg|4246
8847|PRKACN1|4247
8848|PRKACN2|4248
8849|PRKAR1|4250
8850|TSE1|4250
8851|CNC1|4250
8852|PRKAR1AP|4251
8853|PRKAR2|4254
8854|PKCA|4255
8855|PKCα|4255
8856|PRKCB2|4256
8857|PKCB|4256
8858|PRKCB1|4256
8859|PKCβ|4256
8860|PKCG|4259
8861|SCA14|4259
8862|PKCC|4259
8863|MGC57564|4259
8864|PKCγ|4259
8865|PRKCL|4260
8866|PKC-L|4260
8867|PKCL|4260
8868|DXS1179E|4261
8869|PKCI|4261
8870|PRKCL1|4262
8871|DBK|4262
8872|PRK1|4262
8873|PKN|4262
8874|MGC46204|4262
8875|PRKCL2|4263
8876|PRK2|4263
8877|Pak-2|4263
8878|STK7|4263
8879|PRKCM|4264
8880|PKCM|4264
8881|PKD|4264
8882|PKC-mu|4264
8883|G19P1|4266
8884|PCLD|4266
8885|VASAP-60|4266
8886|GIIB|4266
8887|PKC2|4267
8888|HYRC|4268
8889|HYRC1|4268
8890|DNPK1|4268
8891|p350|4268
8892|DNAPK|4268
8893|XRCC7|4268
8894|DNA-PKcs|4268
8895|DNAPKc|4268
8896|DNA-PKC|4268
8897|p460|4268
8898|PRKGR1B|4269
8899|PRKG1B|4269
8900|PGK|4269
8901|PKG|4269
8902|PKG1|4269
8903|cGKII|4270
8904|PRKGR2|4270
8905|PKG2|4270
8906|PRKM2|4271
8907|PRKM1|4271
8908|ERK2|4271
8909|p41mapk|4271
8910|MAPK2|4271
8911|PRKM3|4272
8912|ERK1|4272
8913|p44mapk|4272
8914|p44erk1|4272
8915|PRKM4|4273
8916|Erk3-related|4273
8917|Erk4|4273
8918|PRKM6|4274
8919|ERK3|4274
8920|p97MAPK|4274
8921|HsT17250|4274
8922|PRKM7|4275
8923|BMK1|4275
8924|ERK5|4275
8925|PRKM8|4276
8926|JNK|4276
8927|JNK1|4276
8928|SAPK1|4276
8929|PRKM11|4277
8930|p38-2|4277
8931|p38Beta|4277
8932|SAPK2|4277
8933|PRKM9|4278
8934|JNK2|4278
8935|p54a|4278
8936|SAPK|4278
8937|PRKM10|4279
8938|JNK3|4279
8939|p493F12|4279
8940|p54bSAPK|4279
8941|PRKM13|4280
8942|SAPK4|4280
8943|p38delta|4280
8944|PRKMK1|4281
8945|MEK1|4281
8946|MAPKK1|4281
8947|PRKMK2|4282
8948|MEK2|4282
8949|PRKMK3|4283
8950|MEK3|4283
8951|MKK3|4283
8952|MAPKK3|4283
8953|PRKMK5|4284
8954|MEK5|4284
8955|MAPKK5|4284
8956|HsT17454|4284
8957|PRKMK6|4285
8958|MEK6|4285
8959|MKK6|4285
8960|SAPKK3|4285
8961|MAPKK6|4285
8962|PRKMK7|4286
8963|MKK7|4286
8964|Jnkk2|4286
8965|PRKR|4287
8966|PKR|4287
8967|PPP1R83|4287
8968|PRKRI|4288
8969|P58|4288
8970|P58IPK|4288
8971|HP58|4288
8972|ERdj6|4288
8973|p58(IPK)|4288
8974|PRKRIR|4289
8975|P52rIPK|4289
8976|DAP4|4289
8977|THAP0|4289
8978|PKX1|4290
8979|PRKYP|4292
8980|PRKXP3|4292
8981|CT94.1|4295
8982|CT94.2|4296
8983|PRIP|4297
8984|CJD|4297
8985|CD230|4297
8986|AltPrP|4297
8987|HSPOX2|4300
8988|PRODH1|4300
8989|TP53I6|4300
8990|PROS|4302
8991|PROS2|4303
8992|PROSP|4303
8993|NEF4|4305
8994|PRPH1|4305
8995|DFN2|4306
8996|CMTX5|4306
8997|DFNX1|4306
8998|PRS-I|4306
8999|PPRibP|4306
9000|PAP39|4308
9001|PAP41|4309
9002|PRGP1|4310
9003|PRGP2|4311
9004|PRSC1|4312
9005|LGMN1|4312
9006|TRY1|4313
9007|TRY2|4314
9008|PRSS4|4315
9009|TRY3|4315
9010|TRY4|4315
9011|CRARF|4316
9012|PRSS5|4316
9013|MASP|4316
9014|Map44|4316
9015|MASP-3|4316
9016|MAP-1|4316
9017|RL|4317
9018|PRO1598|4317
9019|PRSS6|4318
9020|SCCE|4318
9021|PRSS7|4319
9022|ENTK|4319
9023|MGC133046|4319
9024|PRSS9|4321
9025|PRSS18|4321
9026|Bssp|4321
9027|Klk7|4321
9028|neurosin|4321
9029|PRSS11|4322
9030|HtrA|4322
9031|IGFBP5-protease|4322
9032|ARMD7|4322
9033|NES1|4323
9034|PR-3|4324
9035|ACPA|4324
9036|C-ANCA|4324
9037|AGP7|4324
9038|MBT|4324
9039|P29|4324
9040|SAP1|4325
9041|GLBA|4325
9042|SAP2|4325
9043|KIAA2011|4326
9044|TYL|4326
9045|PSD1|4326
9046|EFA6A|4326
9047|EFA6|4326
9048|AD3|4327
9049|FAD|4327
9050|S182|4327
9051|PS1|4327
9052|PS-1|4327
9053|PSNL1|4327
9054|AD4|4328
9055|AD3L|4328
9056|STM2|4328
9057|PS2|4328
9058|PS-2|4328
9059|E5-1|4328
9060|PSBG1|4329
9061|PSGGA|4329
9062|CD66f|4329
9063|PBG1|4329
9064|PSBG2|4330
9065|PSGGB|4330
9066|FL-NCA-3|4333
9067|PSG|4333
9068|PSGII|4336
9069|PSG13|4337
9070|PSG14|4337
9071|MGC22484|4337
9072|NU|4339
9073|PROS30|4339
9074|MGC14542|4339
9075|MGC14575|4339
9076|MGC14751|4339
9077|MGC1667|4339
9078|MGC21459|4339
9079|MGC22853|4339
9080|MGC23915|4339
9081|HC3|4340
9082|PMSA2|4340
9083|HC9|4342
9084|HsT17706|4342
9085|ZETA|4343
9086|IOTA|4344
9087|PROS27|4344
9088|p27K|4344
9089|MGC22756|4344
9090|MGC2333|4344
9091|MGC23846|4344
9092|XAPC7|4345
9093|HSPC|4345
9094|RC6-1|4345
9095|PMSB1|4346
9096|HC7-I|4347
9097|HC10-II|4348
9098|MGC4147|4348
9099|HN3|4349
9100|PROS26|4349
9101|MB1|4350
9102|Y|4351
9103|DELTA|4351
9104|Z|4352
9105|LMP7|4353
9106|RING10|4353
9107|D6S216E|4353
9108|PSMB5i|4353
9109|beta5i|4353
9110|PYY1|4354
9111|LMP2|4355
9112|RING12|4355
9113|beta1i|4355
9114|PSMB6i|4355
9115|MECL1|4356
9116|LMP10|4356
9117|MGC1665|4356
9118|beta2i|4356
9119|S4|4357
9120|RPT2|4357
9121|Nbla10058|4358
9122|RPT1|4358
9123|TBP-1|4359
9124|PSMC3P|4360
9125|MIP224|4361
9126|TBP7|4361
9127|S6|4361
9128|MGC8570|4361
9129|MGC13687|4361
9130|MGC23214|4361
9131|TBP-7|4361
9132|RPT3|4361
9133|SUG1|4362
9134|p45/SUG|4362
9135|TBP10|4362
9136|TRIP1|4362
9137|SUG-1|4362
9138|RPT6|4362
9139|RPT5|4363
9140|S1|4364
9141|P112|4364
9142|Rpn2|4364
9143|P97|4365
9144|MGC14274|4365
9145|Rpn1|4365
9146|TSTA2|4366
9147|S3|4366
9148|Rpn3|4366
9149|S5A|4367
9150|AF-1|4367
9151|AF|4367
9152|Rpn10|4367
9153|S5B|4368
9154|KIAA0072|4368
9155|S12|4369
9156|MOV34|4369
9157|Rpn8|4369
9158|S14|4370
9159|Nin1p|4370
9160|p31|4370
9161|HIP6|4370
9162|HYPF|4370
9163|Rpn12|4370
9164|Rpn4|4371
9165|p28|4372
9166|S9|4373
9167|p44.5|4373
9168|MGC3844|4373
9169|Rpn6|4373
9170|Rpn5|4374
9171|p40.5|4375
9172|Rpn9|4375
9173|IFI5111|4376
9174|PA28alpha|4376
9175|PA28beta|4377
9176|PSP|4378
9177|PTB|4380
9178|HNRPI|4380
9179|HNRNP-I|4380
9180|PTB2|4380
9181|PTB3|4380
9182|PTB-1|4380
9183|PTB4|4380
9184|pPTB|4380
9185|PTC|4381
9186|T2R61|4381
9187|NBCCS|4382
9188|PTCH|4382
9189|BCNS|4382
9190|BZS|4383
9191|MHAM|4383
9192|MMAC1|4383
9193|PTEN1|4383
9194|DP|4384
9195|PTGDR1|4384
9196|L-PGDS|4385
9197|EP1|4386
9198|EP2|4387
9199|EP3|4388
9200|lnc003875|4388
9201|EP4|4389
9202|FPRP|4393
9203|EWI-F|4393
9204|CD9P-1|4393
9205|FLJ11001|4393
9206|KIAA1436|4393
9207|SMAP-6|4393
9208|CD315|4393
9209|PGIS|4395
9210|CYP8A1|4395
9211|PTH1|4396
9212|COX1|4397
9213|PGHS-1|4397
9214|PTGHS|4397
9215|COX2|4398
9216|PTHRP|4399
9217|HHM|4399
9218|PTHR|4400
9219|PTHR1|4400
9220|PTHR2|4401
9221|FAK|4402
9222|FADK|4402
9223|FAK1|4402
9224|PPP1R71|4402
9225|BRK|4403
9226|CCK4|4404
9227|PTK9|4405
9228|A6|4405
9229|TMSA|4406
9230|Em:AB023049.6|4407
9231|ParaT|4411
9232|NEGF1|4412
9233|HBNF|4412
9234|HBGF8|4412
9235|PTP4AP1|4413
9236|h-PRL-1|4413
9237|QSCN6|4414
9238|PTP4AP2|4415
9239|PTP1B|4416
9240|PTPT|4417
9241|TCELLPTP|4417
9242|TC-PTP|4417
9243|TCPTP|4417
9244|PTPH1|4418
9245|PTPMEG|4419
9246|HCPH|4420
9247|PTP-1C|4420
9248|SHP-1|4420
9249|SHP1|4420
9250|HEPTP|4421
9251|LC-PTP|4421
9252|MEG2|4422
9253|NS1|4423
9254|BPTP3|4423
9255|SH-PTP2|4423
9256|SHP-2|4423
9257|PTP2C|4423
9258|SHP2|4423
9259|PTPG1|4424
9260|PTP-PEST|4424
9261|PTP1E|4425
9262|PTP-BAS|4425
9263|PTPL1|4425
9264|PTP-BL|4425
9265|PEZ|4426
9266|PTPD2|4426
9267|PTPRL2|4427
9268|HLPR|4427
9269|HPTPA|4427
9270|RPTPA|4427
9271|PTPB|4428
9272|CD45|4429
9273|T200|4429
9274|PTPD|4430
9275|HPTP|4430
9276|LPAP|4431
9277|CD45-AP|4431
9278|PTPE|4432
9279|LAR|4433
9280|PTPG|4434
9281|RPTPG|4434
9282|SAP-1|4435
9283|DEP1|4436
9284|HPTPeta|4436
9285|CD148|4436
9286|R-PTP-kappa|4437
9287|PTPRL1|4438
9288|RPTPU|4438
9289|hR-PTPu|4438
9290|IA-2|4439
9291|ICA512|4439
9292|KIAA0387|4440
9293|phogrin|4440
9294|ICAAR|4440
9295|IA-2beta|4440
9296|PTPU2|4441
9297|GLEPP1|4441
9298|PTP-U2|4441
9299|PTP-oc|4441
9300|NPHS6|4441
9301|PTPBR7|4442
9302|PTP-SL|4442
9303|EC-PTP|4442
9304|PCPTP1|4442
9305|PTPZ|4444
9306|PTPRZ|4444
9307|PTP18|4444
9308|RPTPB|4444
9309|phosphacan|4444
9310|HTPZP2|4445
9311|PTPS|4446
9312|TNFAIP5|4447
9313|TSG-14|4447
9314|HRAD1|4448
9315|REC1|4448
9316|PURALPHA|4449
9317|PUR1|4449
9318|PUR-ALPHA|4449
9319|PURBETA|4450
9320|D22S749|4451
9321|PVS|4452
9322|CD155|4452
9323|HVED|4452
9324|Necl-5|4452
9325|NECL5|4452
9326|Tage4|4452
9327|ED4|4453
9328|HVEC|4453
9329|PVRL1|4453
9330|PRR1|4453
9331|PVRR1|4453
9332|SK-12|4453
9333|HIgR|4453
9334|CLPED1|4453
9335|CD111|4453
9336|OFC7|4453
9337|Nectin-1|4453
9338|HVEB|4454
9339|PVRL2|4454
9340|PVRR2|4454
9341|CD112|4454
9342|Nectin-2|4454
9343|NCRNA00079|4455
9344|LINC00079|4455
9345|onco-lncRNA-100|4455
9346|MIR1204HG|4455
9347|TP53LC09|4455
9348|PWP2H|4456
9349|EHOC-17|4456
9350|UTP1|4456
9351|PXF|4457
9352|HK33|4457
9353|D1S2223E|4457
9354|PMP1|4457
9355|PMPI|4457
9356|PXMP1|4458
9357|PMP70|4458
9358|ZWS2|4458
9359|PXMP1L|4459
9360|PMP69|4459
9361|P70R|4459
9362|EST352188|4459
9363|MPV17L3|4460
9364|PXMP3|4461
9365|PMP35|4461
9366|PAF-1|4461
9367|RNF72|4461
9368|ZWS3|4461
9369|PXR1|4463
9370|PTS1R|4463
9371|P5C|4464
9372|GSAS|4465
9373|PYCS|4465
9374|SPG9|4465
9375|P5CS|4465
9376|ET|4466
9377|GSD6|4468
9378|GSD5|4469
9379|CPAMD6|4470
9380|DHPR|4472
9381|PKU2|4472
9382|SDR33C1|4472
9383|RAB1|4473
9384|YPT1|4473
9385|RAB2|4474
9386|RAB2L|4475
9387|KE1.5|4475
9388|HKE1.5|4475
9389|GRAB|4478
9390|RAB4|4479
9391|HRES-1/RAB4|4479
9392|RAB5|4480
